title,rent,room,lease,city,area,community,position,decoration,space,face,floor,type,time,contacts,evaluate
租房立省4000元东方名苑近地铁，环境优美，拎包入住,940,3室1厅1卫,付1押1,合租,龙华,东方名苑,民治,精装修,11.1平方米,西南,低层(共13层),普通住宅,2019年6月12日,丁**,打败了68%的同城经纪人
深大北门东方银座公馆户型方正 南北通透精装修 全新家电 欢迎,2128,3室1厅1卫,付1押1,合租,南山,东方银座公馆,前海,精装修,16.5平方米,西南,低层(共18层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
上早新村 拎包入住 主卧出租大飘窗 东南景观好,1100,3室1厅1卫,付1押1,合租,龙华,上早新村,大浪,精装修,12.9平方米,东南,中层(共28层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元一辉花园精装好房 先到先得  月付,3275,2室1厅1卫,付1押1,合租,南山,一辉花园,华侨城,精装修,15.9平方米,东南,低层(共18层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
精装修公寓 家具家私齐全 押一付一 可随时看房入住后海,1710,3室1厅1卫,付1押1,合租,南山,天骄华庭,后海,精装修,16.4平方米,东北,低层(共9层),普通住宅,2019年6月12日,刘**,打败了74.2%的同城经纪人
英达钰龙园小区安静怡人 适合居住 精装全齐拎包住南头,1613,3室1厅1卫,付1押1,合租,南山,英达钰龙园,南头,精装修,10.4平方米,东北,中层(共12层),普通住宅,2019年6月12日,段**,打败了74.2%的同城经纪人
租房立省4000元45区综合楼精装带家电 出门公交车站,2685,2室1厅1卫,付1押1,合租,宝安,45区综合楼,新安,精装修,15.9平方米,西北,低层(共18层),普通住宅,2019年6月12日,林*,打败了71.6%的同城经纪人
潜龙鑫茂花园品质装修 楼下地铁口 押一付一 拎包入住梅林关口,1710,3室1厅1卫,付1押1,合租,龙华,潜龙鑫茂花园(A区),民治,精装修,14.9平方米,西南,中层(共13层),普通住宅,2019年6月12日,刘*,打败了71.6%的同城经纪人
全齐出租 拎包即住 有钥匙看房方便桃源村朗苑,1780,3室1厅1卫,付1押1,合租,南山,朗苑,桃源村,精装修,15.6平方米,朝北,中层(共15层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
宝安中心生活购物便利 视野广阔 采光好 空气质量好 车位充足,1212,3室1厅1卫,付1押1,合租,宝安,佳怡大厦,翻身路,精装修,13.1平方米,东北,中层(共25层),普通住宅,2019年6月12日,夏**,打败了77.2%的同城经纪人
东方海雅居 朝南主卧 带飘窗独卫 配备齐全,1920,3室1厅1卫,付1押1,合租,南山,东方海雅居,南油,精装修,12.2平方米,朝南,低层(共15层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省1000元汇园雅居月付 包物业费网费 无中介,1430,3室1厅1卫,付1押1,合租,南山,汇园雅居,科技园,精装修,10.8平方米,东南,高层(共19层),普通住宅,2019年6月12日,王**,打败了71.6%的同城经纪人
首月0元住赤湾港湾生活1375可短租可月付押一付一,1375,3室1厅1卫,付1押1,合租,南山,港湾生活小区(赤湾生活小区),蛇口,精装修,15.4平方米,朝北,高层(共20层),普通住宅,2019年6月12日,魏*,打败了74.2%的同城经纪人
首月0元住翻身路常盛花园可短租可月付押一付一领包入住,1920,3室1厅1卫,付1押1,合租,宝安,常盛花园,翻身路,精装修,18.7平方米,朝北,高层(共22层),普通住宅,2019年6月12日,林**,打败了71.6%的同城经纪人
宝安中心小区绿化度高 居住舒适 全齐出租 户型方正 拎包即住,2559,3室1厅1卫,付1押1,合租,宝安,勤诚达22世纪二期,新安,精装修,14.6平方米,西北,高层(共26层),普通住宅,2019年6月12日,朱*,打败了71.6%的同城经纪人
首月0元住横岗志健时代广场月付 包物业费网费 无中介,2250,3室1厅1卫,付1押1,合租,龙岗,志健时代广场,横岗,精装修,16.8平方米,朝北,高层(共20层),普通住宅,2019年6月11日,刘*,打败了68%的同城经纪人
立减2000 梅林海关生活区 精装 押一付一 免中介,2190,3室1厅1卫,付1押1,合租,福田,梅林海关生活区,莲花一村,精装修,22.9平方米,西南,高层(共19层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
清湖立省2000元幸福城正规三房 拎包入住 家电齐全,1801,3室1厅1卫,付1押1,合租,龙华,幸福城(一期),清湖,精装修,11平方米,东南,高层(共20层),普通住宅,2019年6月12日,任*,打败了77.2%的同城经纪人
租房立省3000元新岭山庄包物业包网费 精装小区房 无中介,1550,3室1厅1卫,付1押1,合租,罗湖,新岭山庄,翠竹,精装修,14.4平方米,东北,低层(共15层),普通住宅,2019年6月11日,刘*,打败了68%的同城经纪人
租房立省4000元雅苑高层飘窗近地铁生活便利,1550,3室1厅1卫,付1押1,合租,龙华,尚城雅苑,清湖,精装修,12.8平方米,东北,低层(共14层),普通住宅,2019年6月12日,熊*,打败了92.4%的同城经纪人
租房立省4000元碧海天家园包物业包网费 精装小区房 无中介,1645,3室1厅1卫,付1押1,合租,南山,碧海天家园,海岸城,精装修,14.4平方米,朝北,高层(共25层),普通住宅,2019年6月12日,刘**,打败了77.2%的同城经纪人
租房立省2000元美庐锦园套房直租随时看免中介商超齐全,2020,3室1厅1卫,付1押1,合租,南山,美庐锦园,白石洲,精装修,19.6平方米,西北,高层(共20层),普通住宅,2019年6月12日,唐*,打败了68%的同城经纪人
首月0元住福永中粮凤凰里1220可短租可月付押一付一,1220,3室1厅1卫,付1押1,合租,宝安,中粮凤凰里,福永,精装修,17.8平方米,朝南,低层(共20层),普通住宅,2019年6月12日,赖**,打败了93.6%的同城经纪人
租房立省4000元星河传奇押一付一 精装公寓 无中介,2750,3室1厅1卫,付1押1,合租,龙华,星河传奇,民治,精装修,25.1平方米,东南,中层(共13层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
长城盛世家园 温馨精装合租房，手快有手快无，电话咨询优先,2330,3室1厅1卫,付1押1,合租,福田,长城盛世家园(一期),彩田村,精装修,25.1平方米,朝北,低层(共26层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元五环新村精装好房 先到先得  月付,1975,3室1厅1卫,付1押1,合租,福田,五环新村,笔架山,精装修,11.4平方米,朝北,低层(共14层),普通住宅,2019年6月12日,陈**,打败了88%的同城经纪人
租房立省3000元一甲海边新村独卫带阳台 家电齐全 无中介,1498,3室1厅1卫,付1押1,合租,南山,一甲海边新村,南头,精装修,11.1平方米,朝北,低层(共14层),普通住宅,2019年6月12日,罗**,打败了71.6%的同城经纪人
租房立省1000元园包物业包网费 精装小区房 无中介,1670,3室1厅1卫,付1押1,合租,南山,梦想家园,南油,精装修,17.9平方米,东北,中层(共17层),普通住宅,2019年6月12日,张**,打败了77.2%的同城经纪人
沙尾 绿景蓝湾半岛 押一付一 交通便利 配套设施齐全,2550,3室1厅1卫,付1押1,合租,福田,绿景蓝湾半岛,沙嘴,精装修,11.3平方米,朝南,高层(共29层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省3000元中航凯特公寓民水电 免中介 拎包入住,1990,3室1厅1卫,付1押1,合租,罗湖,中航凯特公寓,蔡屋围,精装修,16.2平方米,朝南,低层(共16层),普通住宅,2019年6月12日,肖*,打败了77.2%的同城经纪人
龙华立省2000元世纪春城月付 包物业费网费 无中介,1840,3室1厅1卫,付1押1,合租,龙华,世纪春城(一期),龙华,精装修,17.3平方米,朝东,中层(共13层),普通住宅,2019年6月12日,王*,打败了71.6%的同城经纪人
莱蒙水榭春天 中间楼层 精装三房 环境舒适 业主直租,1260,3室1厅1卫,付1押1,合租,龙华,莱蒙水榭春天一二三期,莱蒙水榭春天,精装修,13.4平方米,东北,中层(共14层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省1000元曦湾华府包物业包网费 精装小区房 无中介,1000,3室1厅1卫,付1押1,合租,南山,曦湾华府,后海,精装修,13.9平方米,朝东,中层(共14层),普通住宅,2019年6月12日,刘**,打败了74.2%的同城经纪人
民治立省2000元银泉花园包物业包网费 精装 无中介,980,3室1厅1卫,付1押1,合租,龙华,银泉花园,龙华,精装修,15.3平方米,东北,高层(共24层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省2000元中兴公寓精装带家电 出门公交车站,1465,2室1厅1卫,付1押1,合租,南山,中兴公寓,南油,精装修,16.1平方米,朝南,低层(共17层),普通住宅,2019年6月12日,黄**,打败了68%的同城经纪人
后海光线通风都非常好 家电齐全全新 欢迎,1640,3室1厅1卫,付1押1,合租,南山,后海公馆,后海,精装修,14.6平方米,东北,中层(共14层),普通住宅,2019年6月12日,刘**,打败了74.2%的同城经纪人
租房立省3000元新彩苑月付 包物业费网费 无中介,1980,3室1厅1卫,付1押1,合租,龙华,新彩苑,梅林关口,精装修,15.2平方米,西南,中层(共16层),普通住宅,2019年6月12日,丁**,打败了68%的同城经纪人
首月0元住龙华优品建筑可短租高性价比大主卧等,1835,3室1厅1卫,付1押1,合租,龙华,优品建筑,龙华,精装修,13.7平方米,西南,低层(共17层),普通住宅,2019年6月12日,韩**,打败了74.2%的同城经纪人
租房立省4000元大信花园高档花园小区家私齐全,2110,3室1厅1卫,付1押1,合租,龙华,大信花园,龙华,精装修,19平方米,朝北,中层(共26层),普通住宅,2019年6月12日,张**,打败了82.4%的同城经纪人
租房立省3000元长城里程家园精装带家电 出门公交车站,955,3室1厅1卫,付1押1,合租,龙华,长城里程家园,民治,精装修,15.1平方米,东北,中层(共14层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住水贝铁路生活小区高档花园小区家私齐全,1460,3室1厅1卫,付1押1,合租,罗湖,铁路生活小区,笋岗,精装修,13.3平方米,朝东,中层(共13层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元星河盛世全新装修 品牌家电 看房随时,1930,3室1厅1卫,付1押1,合租,龙华,星河盛世,民治,精装修,24.6平方米,朝东,高层(共28层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住桃园常兴广场可短租可月付楼层好停车位充足,1690,3室1厅1卫,付1押1,合租,南山,常兴时代广场,南头,精装修,18.7平方米,朝南,低层(共21层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
租房立省4000元祥和御园独卫带阳台 家电齐全 无中介,2600,3室1厅1卫,付1押1,合租,龙华,祥和御园,清湖,精装修,31.8平方米,朝南,中层(共19层),普通住宅,2019年6月12日,苟**,打败了68%的同城经纪人
租房立省4000元恒裕滨城二期全新装修 品牌家电 看房随时,2990,2室1厅1卫,付1押1,合租,南山,恒裕滨城二期,后海,精装修,14.9平方米,朝东,中层(共17层),普通住宅,2019年6月12日,赖**,打败了93.6%的同城经纪人
租房立省1000元汇园雅居月付 包物业费网费 无中介,1430,3室1厅1卫,付1押1,合租,南山,汇园雅居,科技园,精装修,10.8平方米,东南,高层(共19层),普通住宅,2019年6月12日,王**,打败了71.6%的同城经纪人
首月0元住桃园英达钰龙园1720可短租可月付押一付一,1720,3室1厅1卫,付1押1,合租,南山,英达钰龙园,南头,精装修,18.2平方米,东北,低层(共18层),普通住宅,2019年6月12日,居**,打败了68%的同城经纪人
龙华立省2000元世纪春城月付 包物业费网费 无中介,1840,3室1厅1卫,付1押1,合租,龙华,世纪春城(一期),龙华,精装修,17.3平方米,朝东,中层(共13层),普通住宅,2019年6月12日,王*,打败了71.6%的同城经纪人
龙华立省2000元金凤凰豪苑月付 包物业费网费 无中介,2000,3室1厅1卫,付1押1,合租,龙华,金凤凰豪苑,清湖,精装修,22.2平方米,朝东,高层(共21层),普通住宅,2019年6月12日,张*,打败了74.2%的同城经纪人
鑫海公寓 朝南主卧 带飘窗独卫 配备齐全,1250,3室1厅1卫,付1押1,合租,龙华,鑫海公寓,梅林关口,精装修,14.9平方米,朝南,高层(共21层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
首月0元住翻身路常盛花园可短租可月付押一付一,1820,3室1厅1卫,付1押1,合租,宝安,常盛花园,翻身路,精装修,16.2平方米,朝北,低层(共18层),普通住宅,2019年6月12日,林**,打败了71.6%的同城经纪人
租房立省4000元新阳丽舍高层采光视野好 交通生活便利,2150,2室1厅1卫,付1押1,合租,龙华,新阳丽舍,清湖,精装修,14.1平方米,东南,低层(共16层),普通住宅,2019年6月12日,陈**,打败了79.9%的同城经纪人
租房立省4000元星河传奇押一付一 精装公寓 无中介,2750,3室1厅1卫,付1押1,合租,龙华,星河传奇,民治,精装修,25.1平方米,东南,中层(共13层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
租房立省4000元蔚蓝海岸精装全配房间精致且温馨,3000,2室1厅1卫,付1押1,合租,南山,蔚蓝海岸(四期),后海,精装修,14.4平方米,东南,中层(共13层),普通住宅,2019年6月12日,赖**,打败了93.6%的同城经纪人
租房立省4000元清湖铭泉家电齐全 拎包入住 急租急租,2735,2室1厅1卫,付1押1,合租,龙华,清湖铭泉,清湖,精装修,14平方米,朝西,高层(共23层),普通住宅,2019年6月12日,苟**,打败了68%的同城经纪人
首月0元住红山日出印象可短租可月付押一付一领包入住,1490,3室1厅1卫,付1押1,合租,龙华,日出印象(B区),民治,精装修,16.2平方米,西北,中层(共14层),普通住宅,2019年6月12日,黄**,打败了68%的同城经纪人
租房立省3000元金苹果精装带家电 出门公交车站,955,3室1厅1卫,付1押1,合租,龙华,金苹果,清湖,精装修,13.2平方米,朝西,中层(共13层),普通住宅,2019年6月12日,朱*,打败了71.6%的同城经纪人
租房立省4000元风和日丽家园套房直租随时看免中介商超齐全,2860,3室1厅1卫,付1押1,合租,龙华,风和日丽家园,锦绣江南,精装修,24.4平方米,朝东,低层(共28层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
立减2000登良花园精装带家私押一付一免中介,1750,1室1厅1卫,付1押1,合租,南山,登良花园,南油,精装修,13.8平方米,朝南,低层(共18层),普通住宅,2019年6月12日,刘*,打败了68%的同城经纪人
全齐出租 拎包即住 有钥匙看房方便西丽鸿雅公寓,1620,3室1厅1卫,付1押1,合租,南山,鸿雅公寓,西丽,精装修,15.5平方米,东北,中层(共16层),普通住宅,2019年6月12日,苏**,打败了74.2%的同城经纪人
租房立省4000元沙河明珠花园家电齐全 拎包入住 急租急租,1276,3室1厅1卫,付1押1,合租,南山,沙河明珠花园,华侨城,精装修,17.9平方米,朝南,低层(共18层),普通住宅,2019年6月12日,夏**,打败了77.2%的同城经纪人
首月0元住坪洲海滨新村1195可短租押一付一管家服务,999,3室1厅1卫,付1押1,合租,宝安,海滨新村,固戍,精装修,15.4平方米,朝西,低层(共17层),普通住宅,2019年6月12日,张**,打败了77.2%的同城经纪人
